"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Enrichment_Group"
"hsa05168","Herpes simplex virus 1 infection",83,-0.468427724110422,-1.92843005382555,0.000139978697909973,0.00349946744774934,0.00286096812394946,895,"tags=34%, list=15%, signal=29%","207/3123/6009/637/6892/3107/598/8517/3654/972/836/10189/1978/6890/567/3133/3122/9021/3106/3119/4792/3108/3105/55080/7124/6347/3134/3127","TotalCell"
"hsa05169","Epstein-Barr virus infection",106,-0.435205266694988,-1.84611308486736,0.00023145016895457,0.00534115774510545,0.00436663071792832,965,"tags=34%, list=17%, signal=29%","896/6502/207/3123/9134/965/637/4794/6892/29760/3107/8517/3654/1870/836/5971/1647/6890/567/3133/3122/3106/3119/4792/4067/3108/5879/3105/55080/7124/898/1869/8819/3134/3127/3383","TotalCell"
"hsa04060","Cytokine-cytokine receptor interaction",37,-0.573418597595837,-2.01659691430747,0.000326276093493766,0.00699163057486642,0.00571596464541711,299,"tags=41%, list=5%, signal=39%","3597/9235/3976/53833/146433/284340/58191/9180/7124/3556/6347/2919/6364/26525/56300","TotalCell"
"hsa05323","Rheumatoid arthritis",29,-0.613533230801084,-2.05772342513443,0.000454189225122194,0.00908378450244387,0.00742639224234885,1117,"tags=55%, list=19%, signal=45%","528/537/90423/3123/529/526/3122/3119/3108/7124/54/6347/3127/3383/2919/6364","TotalCell"
"hsa04064","NF-kappa B signaling pathway",40,-0.545126997963281,-1.96355802741948,0.000511940907780067,0.00959889202087626,0.00784751523110234,1201,"tags=48%, list=21%, signal=38%","4790/148022/7329/4616/4055/1459/29760/598/8517/3654/5971/1647/4792/4067/7124/27040/3383/2919/5328","TotalCell"
"hsa05410","Hypertrophic cardiomyopathy",26,-0.58830373371017,-1.94532636453734,0.000822100468895522,0.0145076553334504,0.0118606445357682,475,"tags=38%, list=8%, signal=35%","3693/1906/3691/51422/8082/6645/7168/183/7169/7124","TotalCell"
"hsa05166","Human T-cell leukemia virus 1 infection",108,-0.411987927798315,-1.75000914225866,0.000911471646000179,0.015191194100003,0.0124194674571954,1038,"tags=32%, list=18%, signal=27%","4055/3265/896/5534/207/3123/2002/9134/5595/1958/3107/291/64784/5604/598/8517/1031/1870/5971/5605/567/3133/3122/3106/3119/4792/3108/5728/3105/7124/898/1869/3134/3127/3383","TotalCell"
"hsa05322","Systemic lupus erythematosus",13,-0.710261384704542,-1.93125370964835,0.00127877000374043,0.0182681429105776,0.0149350080637353,858,"tags=62%, list=15%, signal=53%","3123/715/3122/3119/716/3108/7124/3127","TotalCell"
"hsa04650","Natural killer cell mediated cytotoxicity",36,-0.54873601252298,-1.91945059294538,0.00116187413082233,0.0182681429105776,0.0149350080637353,1019,"tags=47%, list=17%, signal=39%","3265/5534/5595/637/5058/3107/5604/836/399694/5605/3133/3106/5879/3105/7124/27040/3383","TotalCell"
"hsa03010","Ribosome",136,0.294010498449193,1.63599186470552,0.0012338383256713,0.0182681429105776,0.0149350080637353,1762,"tags=46%, list=30%, signal=33%","6158/6228/6193/6217/6231/6130/6205/6203/23521/6165/6171/6230/6152/6144/6141/6161/6208/6142/6128/6229/6206/65080/6201/28977/200916/54948/54148/118487/3396/6155/10399/64960/51649/6147/6132/64432/6223/64965/57129/6222/65005/6154/9349/54534/6143/84311/6125/6133/6204/64968/2197/6189/9553/4736/6166/6159/51116/64981/6146/6138/6202/7311","BRCA1_tumour"
"hsa04514","Cell adhesion molecule (CAM) interaction",39,-0.525398117307731,-1.88133344869941,0.001537640331819,0.0209678227066227,0.0171421147040108,1482,"tags=67%, list=25%, signal=50%","5819/100506658/4267/999/3113/80381/50848/2734/3123/965/3107/1364/3385/9672/3133/3122/6385/3106/3119/3108/9076/3105/1001/3134/3127/3383","TotalCell"
"hsa05120","Epithelial cell signaling in Helicobacter pylori infection",35,-0.537292529181256,-1.87464887437351,0.00167631399599182,0.0218649651651107,0.0178755680121782,1201,"tags=54%, list=21%, signal=43%","4790/528/6868/50848/537/1956/90423/529/998/5058/1445/8517/836/526/1839/4792/4067/5879/2919","TotalCell"
"hsa04916","Melanogenesis",35,0.476249319293442,1.98006437791534,0.0020319291731212,0.025399114664015,0.0207648902340895,60,"tags=14%, list=1%, signal=14%","810/81029/2535/3815/5443","BRCA1_tumour"
"hsa05145","Toxoplasmosis",47,-0.489843483069877,-1.8272660786731,0.00233354744365706,0.0280025693238847,0.0228933286051408,895,"tags=36%, list=15%, signal=31%","207/3123/5595/10105/598/8517/3654/836/3122/3910/3918/3119/4792/3108/7124/3909/3127","TotalCell"
"hsa05215","Prostate cancer",48,-0.480228078752122,-1.80311423416786,0.00312258525211693,0.0360298298321184,0.0294559661434512,1201,"tags=42%, list=21%, signal=33%","4790/6692/1499/3265/1956/207/9134/3480/5595/5604/8517/1870/5605/4792/2119/5728/898/2260/1869/5328","TotalCell"
"hsa04518","Integrin signaling",44,-0.478393179511281,-1.76273933165641,0.00369862248751925,0.0410958054168805,0.0335976233759058,991,"tags=43%, list=17%, signal=36%","2316/896/60/1956/207/3480/6696/3611/7423/998/3385/55742/3693/3691/3910/3918/5879/3909/3383","TotalCell"
"hsa04510","Focal adhesion",86,-0.411148800376806,-1.7005338812681,0.0052527607908125,0.0547479737022321,0.0447588697284915,1019,"tags=36%, list=17%, signal=30%","3265/2316/896/60/1956/207/2002/3480/5595/6696/3611/7423/998/5058/7791/5604/55742/3693/858/9564/399694/2012/3691/3910/3918/10398/5728/5879/857/3909/4638","TotalCell"
"hsa04151","PI3K-Akt signaling pathway",111,-0.378362082626505,-1.61749104520053,0.0052923041245491,0.0547479737022321,0.0447588697284915,1019,"tags=32%, list=17%, signal=27%","3265/896/1956/9223/207/55012/6009/9134/3480/5595/6696/10681/4915/6446/7423/5604/598/8517/2783/55844/3693/1978/1942/28227/5605/3691/3910/3918/5728/5879/9180/898/2260/54541/9048/3909","TotalCell"
"hsa05100","Bacterial invasion of epithelial cells",34,-0.498397790601089,-1.73145941531983,0.00565013924162649,0.0565013924162649,0.0461923664315429,1728,"tags=59%, list=30%, signal=42%","1398/10552/387/2335/999/10095/10163/1499/60/3611/998/1785/2017/858/9564/399694/1212/9844/5879/857","TotalCell"
"hsa05321","Inflammatory bowel disease",19,-0.601631778355781,-1.82332029315074,0.00662028917388834,0.0640673145860162,0.0523778396440062,363,"tags=37%, list=6%, signal=35%","3122/3119/6095/3108/7124/64127/3127","TotalCell"
"hsa05164","Influenza A",76,-0.401143068189523,-1.61888878999757,0.00705621805500602,0.0641474368636911,0.0524433431201404,994,"tags=32%, list=17%, signal=27%","29108/896/60/207/3123/5595/637/8766/291/5604/8517/10898/834/836/5605/3122/9021/3119/4792/3108/7124/6347/3127/3383","TotalCell"
"hsa05171","Coronavirus disease",118,0.279454167800892,1.51079181206406,0.00691181827623728,0.0641474368636911,0.0524433431201404,1206,"tags=36%, list=21%, signal=30%","9636/4600/6158/6228/6193/5602/6217/6231/6130/4599/5295/6205/6203/23521/6165/23118/6171/6230/6152/6144/6141/6774/6161/6208/6142/6128/6229/6206/6201/200916/6772/6155/51135/5610/6147/6132/4938/6223/6222/718/6154/5290/3661","BRCA1_tumour"
"hsa05163","Human cytomegalovirus infection",95,-0.381015359969385,-1.59342192566258,0.00792155239793149,0.0698960505699838,0.0571430869572148,1213,"tags=38%, list=21%, signal=31%","808/4790/4775/1499/3265/11214/1956/5534/207/2002/6009/5595/637/10681/6892/3107/5604/8517/2783/1870/836/1978/9564/5605/6890/567/3133/3106/4792/5879/3105/55080/7124/1869/6347/3134","TotalCell"
"hsa04148","Efferocytosis",53,-0.434142833242319,-1.6556071505148,0.00887725343739311,0.0760907437490838,0.0622075203281983,843,"tags=36%, list=14%, signal=31%","8877/5595/6446/5604/3693/834/8754/836/3988/9564/5605/1051/9844/840/5879/5627/4240/2621/1847","TotalCell"
"hsa04750","Inflammatory mediator regulation of TRP channels",19,0.53531761812195,1.88820717038077,0.00950902593311917,0.0792418827759931,0.0647837146905488,537,"tags=32%, list=9%, signal=29%","810/5602/5295/51806/5580/5332","BRCA1_tumour"
"hsa04062","Chemokine signaling pathway",55,-0.428714976968439,-1.6418513950619,0.0108093029578962,0.0876429969559151,0.0716519940025551,895,"tags=35%, list=15%, signal=30%","207/5595/10681/998/5058/5604/8517/2783/9564/399694/2870/9844/58191/4792/4067/5879/6347/2919/6364","TotalCell"
"hsa05414","Dilated cardiomyopathy",24,-0.544486086444661,-1.74970091095457,0.0113473539888328,0.0895843735960481,0.0732391545539621,475,"tags=58%, list=8%, signal=54%","4000/3694/2010/8910/1605/60/3693/3691/8082/6645/7168/183/7169/7124","TotalCell"
"hsa04061","Viral protein interaction with cytokine and cytokine receptor",12,-0.64362853419532,-1.71944332006164,0.0132406717813521,0.0968829642537959,0.0792060725302963,270,"tags=50%, list=5%, signal=48%","53833/146433/7124/6347/2919/6364","TotalCell"
"hsa05135","Yersinia infection",61,-0.413459343619482,-1.61214265479373,0.0128745389730249,0.0968829642537959,0.0792060725302963,1728,"tags=51%, list=30%, signal=36%","1398/10552/4772/387/6195/2335/10095/10163/8874/4790/4775/148022/382/29108/60/207/5595/10458/998/5604/8517/3654/834/9564/5605/9844/4792/5879/7124/27040/6347","TotalCell"
"hsa04517","IgSF CAM signaling",93,-0.370512854967236,-1.54858223310401,0.0130595713741651,0.0968829642537959,0.0792060725302963,1039,"tags=33%, list=18%, signal=28%","8826/5376/382/50848/8573/60/9223/207/4008/5595/10458/998/5058/1445/5604/3385/78999/4478/9564/5605/8828/4627/4155/50855/10398/4067/5879/3556/2260/3383/4638","TotalCell"
"hsa05031","Amphetamine addiction",22,0.482522827970633,1.80606932852411,0.0149103965229906,0.106502832307076,0.0870707365878898,372,"tags=18%, list=6%, signal=17%","810/84152/51806/3066","BRCA1_tumour"
"hsa05222","Small cell lung cancer",47,-0.439052859836818,-1.6378015126309,0.0158049827993455,0.110267321855899,0.0901483719032436,1043,"tags=34%, list=18%, signal=28%","4616/6502/207/9134/598/8517/1870/836/1647/3910/3918/4792/5728/898/3909/1869","TotalCell"
"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",38,-0.454070361327765,-1.62228433522518,0.0210691184064599,0.143653080044045,0.117442693509693,1201,"tags=45%, list=21%, signal=36%","4790/4775/148022/3265/1956/5534/207/5595/1459/4794/5604/8517/5605/10125/4792/5728/27040","TotalCell"
"hsa05140","Leishmaniasis",27,-0.501706628138136,-1.66637944944264,0.022071390092714,0.147142600618093,0.120295529628125,858,"tags=37%, list=15%, signal=32%","3123/2002/5595/3654/3122/3119/4792/3108/7124/3127","TotalCell"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",85,-0.366430852144988,-1.51289446418873,0.0244539659692575,0.159482386756027,0.130383846014576,1226,"tags=35%, list=21%, signal=28%","1827/808/4790/4775/148022/1499/3265/5534/207/5595/637/10681/3107/5604/84557/8517/2783/1870/836/5605/3133/3106/4792/4067/5879/3105/1869/3134/3383/2919","TotalCell"
"hsa04728","Dopaminergic synapse",44,0.353688645793385,1.55752420018422,0.0267788223802169,0.170928653490746,0.139741671099452,675,"tags=23%, list=12%, signal=20%","810/773/84152/5602/1312/51806/208/5332/5518/5523","BRCA1_tumour"
"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",10,-0.617790121114774,-1.56015069733829,0.0275714829991653,0.172321768744783,0.140880603921173,814,"tags=60%, list=14%, signal=52%","8703/8704/2683/8702/10678/53947","TotalCell"
"hsa04210","Apoptosis",75,-0.374126851975849,-1.51186889740537,0.0291052537900417,0.178195431367602,0.14568258073211,1248,"tags=39%, list=21%, signal=31%","8722/1075/4790/8996/1509/4616/3265/60/207/5595/332/637/835/1515/5604/598/8517/836/1508/27113/1512/1647/5605/8739/5366/4792/840/7124/2021","TotalCell"
"hsa04658","Th1 and Th2 cell differentiation",35,-0.458346932187015,-1.5992025085595,0.0298604766909914,0.179162860145948,0.146473496189495,1201,"tags=40%, list=21%, signal=32%","4790/4775/864/5534/3123/5595/4794/8517/3122/3119/4792/3108/27040/3127","TotalCell"
"hsa04145","Phagocytosis",100,-0.342529148027835,-1.44689683617909,0.0317273795534665,0.186631644432156,0.152579554921727,1159,"tags=32%, list=20%, signal=26%","1509/11151/3920/528/6845/51622/5874/537/60/90423/3123/84971/529/3107/1785/84557/3916/3693/1508/526/6890/3133/3122/5873/3106/3119/3108/5879/3105/3934/3134/3127","TotalCell"
"hsa04146","Peroxisome",35,0.373205728127129,1.55164813462582,0.0342188399071558,0.195066279938028,0.159475239387931,638,"tags=31%, list=11%, signal=28%","2182/10455/83594/8504/8540/5191/3295/3417/6647/26061/5264","BRCA1_tumour"
"hsa05205","Proteoglycans in cancer",93,-0.344484685651585,-1.43979583062951,0.0344617094557182,0.195066279938028,0.159475239387931,1131,"tags=35%, list=19%, signal=29%","1499/22808/8826/3265/2316/60/1956/207/8323/2002/3480/5595/998/8321/5058/5604/2017/3693/4478/836/858/5329/5605/6385/3339/1839/2817/5879/7124/2260/857/4060/5328","TotalCell"
"hsa04270","Vascular smooth muscle contraction",39,-0.423753088632147,-1.51736527667533,0.0352781546811398,0.195989748228554,0.160230215218432,594,"tags=31%, list=10%, signal=28%","5604/133/1906/5605/4627/72/1907/10398/183/59/3779/4638","TotalCell"
"hsa04972","Pancreatic secretion",18,-0.521448450811183,-1.55221586150845,0.0392156862745098,0.202588023525367,0.165624594671616,686,"tags=33%, list=12%, signal=30%","6522/8766/6558/481/5879/9635","TotalCell"
"hsa05219","Bladder cancer",24,-0.481221317543045,-1.54640017190117,0.0405203448433232,0.202588023525367,0.165624594671616,1529,"tags=54%, list=26%, signal=40%","1026/999/7422/3265/1956/5595/5604/1870/23604/5605/1890/1839/1869","TotalCell"
"hsa00514","Other types of O-glycan biosynthesis",15,-0.547890255845097,-1.54216286361778,0.0379939209726444,0.202588023525367,0.165624594671616,1320,"tags=53%, list=23%, signal=41%","8703/8473/63917/56913/8704/2589/2683/5986","TotalCell"
"hsa00561","Glycerolipid metabolism",20,-0.500108834382571,-1.52979001205435,0.0385756676557863,0.202588023525367,0.165624594671616,566,"tags=25%, list=10%, signal=23%","8611/2710/150763/217/4023","TotalCell"
"hsa04662","B cell receptor signaling pathway",35,-0.434073905980437,-1.51451232810019,0.0416666666666667,0.202588023525367,0.165624594671616,1201,"tags=69%, list=21%, signal=55%","4893/4793/5594/5530/2353/10892/5336/8915/4772/4790/4775/3265/5534/207/5595/4794/29760/5604/8517/5605/4792/4067/5879/975","TotalCell"
"hsa04922","Glucagon signaling pathway",41,0.339679999091508,1.47358713767218,0.0387117620751982,0.202588023525367,0.165624594671616,863,"tags=24%, list=15%, signal=21%","810/5836/5213/51806/208/5332/92579/5214/3276/5531","BRCA1_tumour"
"hsa04218","Cellular senescence",85,-0.350525263504022,-1.44722456531499,0.0418681915285759,0.202588023525367,0.165624594671616,1254,"tags=40%, list=21%, signal=32%","9133/5928/808/4361/4790/4775/22808/4616/3265/896/5534/207/5810/6009/9134/5595/1874/3107/291/5604/1870/4605/1978/1647/5605/3133/3106/678/3364/5728/3105/898/1869/3134","TotalCell"
"hsa04010","MAPK signaling pathway",111,-0.329556600317342,-1.40884849295596,0.0404624277456647,0.202588023525367,0.165624594671616,1084,"tags=32%, list=19%, signal=27%","22808/4616/3265/2316/1956/5534/8569/1326/207/2002/3480/5595/4915/7423/8682/998/5058/5604/8517/3654/836/5971/1942/1647/994/5605/3315/1843/9064/10125/5879/7124/3556/2260/9048/1847","TotalCell"
"hsa04820","Cytoskeleton in muscle cells",75,-0.349869527974526,-1.4138436059883,0.0431565967940814,0.20550760378134,0.168011479582639,846,"tags=31%, list=14%, signal=27%","23353/3728/29766/27295/8572/7791/3693/9672/481/3691/2274/4627/72/6385/25777/832/8082/3339/10398/6645/7168/7169/2026","TotalCell"
"hsa04659","Th17 cell differentiation",43,-0.420851784335646,-1.53980496172305,0.0451438943389393,0.211612004713778,0.17300209508179,938,"tags=35%, list=16%, signal=30%","4790/4775/5534/3123/5595/4794/8517/3122/3119/6095/4792/3108/3556/27040/3127","TotalCell"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",44,-0.416991885951393,-1.53649347404789,0.0459664007522725,0.212152618856642,0.173444070854729,895,"tags=34%, list=15%, signal=29%","3265/207/5595/1958/7423/998/836/1906/5292/183/5879/7124/6347/3383/7056","TotalCell"
"hsa04144","Endocytosis",115,-0.326353405078887,-1.40087182680269,0.0471264367816092,0.214211076280042,0.175126950081578,1752,"tags=40%, list=30%, signal=29%","27131/4087/10552/9101/84364/387/9146/92421/409/10095/1175/56904/10617/137492/8853/29934/9525/23362/382/3265/6455/1956/9798/23327/3480/6642/51324/80223/8766/998/3107/1785/27183/858/1212/3133/50855/79643/832/2870/3106/116988/3105/857/30011/3134","TotalCell"
"hsa05218","Melanoma",30,-0.445387525882796,-1.50771771789796,0.0482269503546099,0.215941568751985,0.176541703576184,1043,"tags=43%, list=18%, signal=36%","4616/3265/1956/207/3480/5595/5604/1870/1647/5605/5728/2260/1869","TotalCell"
"hsa04380","Osteoclast differentiation",43,-0.404531212315328,-1.4800915454791,0.0524899057873486,0.231573113767714,0.189321177220623,996,"tags=33%, list=17%, signal=27%","3726/5534/207/5595/29760/5604/8517/5971/2274/9021/4792/5879/7124/54","TotalCell"
"hsa04370","VEGF signaling pathway",23,-0.46330100666193,-1.47209683559637,0.0544117647058824,0.233499377334994,0.190895982172118,1019,"tags=43%, list=17%, signal=36%","3265/5534/207/8877/5595/998/5604/5605/3315/5879","TotalCell"
"hsa04512","ECM-receptor interaction",23,-0.461629256203043,-1.4667850004718,0.0558823529411765,0.233499377334994,0.190895982172118,475,"tags=61%, list=8%, signal=56%","3914/960/961/3694/2335/1605/6696/3693/3691/3910/6385/3918/3339/3909","TotalCell"
"hsa04115","p53 signaling pathway",45,-0.393102262295875,-1.46158536786759,0.056282722513089,0.233499377334994,0.190895982172118,1529,"tags=47%, list=26%, signal=35%","1026/54205/2810/3486/51246/9133/4616/896/3732/51512/9134/637/6477/598/5268/836/27113/1647/5366/5728/898","TotalCell"
"hsa05170","Human immunodeficiency virus 1 infection",94,-0.322221457674784,-1.34796142729839,0.0558858501783591,0.233499377334994,0.190895982172118,1435,"tags=39%, list=25%, signal=30%","54205/6891/7465/8451/9133/808/4790/3985/4775/3265/5534/207/5595/6923/637/10681/6892/5058/3107/5604/598/8517/3654/2783/836/5605/6890/567/3133/3106/27350/4792/5879/3105/55080/7124/3134","TotalCell"
"hsa05165","Human papillomavirus infection",151,-0.302575154634438,-1.33855155021438,0.0568181818181818,0.233499377334994,0.190895982172118,1201,"tags=32%, list=21%, signal=26%","4790/3280/148022/1499/528/3265/537/10134/896/1956/90423/9223/207/55012/8323/6009/9134/5595/6696/529/998/8321/3993/3107/5315/5604/54626/8517/55844/3693/836/1978/526/28227/5605/3691/3133/3910/50855/3918/3106/5728/3105/7124/898/5986/3909/1869/3134","TotalCell"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",34,-0.411795761511173,-1.43059953696304,0.0612813370473538,0.248437852894677,0.203108841138456,1019,"tags=35%, list=17%, signal=29%","3265/1956/207/3480/5595/5604/598/1978/399694/5605/5728/2621","TotalCell"
"hsa00310","Lysine degradation",33,0.358998161131228,1.4622327617606,0.0673428090355487,0.269371236142195,0.220222800074145,1199,"tags=39%, list=21%, signal=31%","2122/3030/84787/224/6419/4297/501/79723/29072/79813/64324/85007/9869","BRCA1_tumour"
"hsa05217","Basal cell carcinoma",19,0.434630782332712,1.53305800498028,0.0753988095337661,0.285645122246429,0.233527415731291,118,"tags=16%, list=2%, signal=16%","81029/2535/324","BRCA1_tumour"
"hsa00140","Steroid hormone biosynthesis",12,0.499697493822103,1.49803611805032,0.0762463343108504,0.285645122246429,0.233527415731291,353,"tags=42%, list=6%, signal=39%","3292/1545/1312/8644/8630","BRCA1_tumour"
"hsa05146","Amoebiasis",24,-0.44067158565302,-1.41609399035993,0.0736377025036819,0.285645122246429,0.233527415731291,468,"tags=29%, list=8%, signal=27%","836/3315/3910/3918/7124/3909/2919","TotalCell"
"hsa04666","Fc gamma R-mediated phagosome formation",38,-0.39205083966241,-1.4007034811442,0.073469387755102,0.285645122246429,0.233527415731291,1402,"tags=50%, list=24%, signal=38%","5336/1398/10552/10095/10163/8853/3985/382/207/8877/5595/998/5058/1785/5604/8611/4067/5879/27040","TotalCell"
"hsa04520","Adherens junction",48,-0.372139136193308,-1.39727226134863,0.077124183006536,0.285645122246429,0.233527415731291,1482,"tags=44%, list=25%, signal=33%","5819/999/10163/4301/10627/1499/8826/60/1956/4008/3480/5595/1459/10458/998/6591/9411/10398/5879/83605/2260","TotalCell"
"hsa05206","MicroRNAs in cancer",76,-0.329920375060893,-1.33145612907745,0.0768277571251549,0.285645122246429,0.233527415731291,1120,"tags=32%, list=19%, signal=26%","7329/113130/6624/3265/1956/2146/9134/8660/5595/5604/5268/1870/836/1942/5292/994/399694/5605/7168/5728/898/54541/1869/5328","TotalCell"
"hsa04621","NOD-like receptor signaling pathway",65,-0.342535374959674,-1.35134337900666,0.0787207872078721,0.2880028800288,0.235454986128809,1201,"tags=26%, list=21%, signal=21%","4790/148022/79184/29108/84168/5595/84557/598/8517/834/1508/114769/4792/7124/6347/64127/2919","TotalCell"
"hsa04664","Fc epsilon RI signaling pathway",24,-0.436028555048061,-1.40117365523781,0.0839469808541973,0.303422822364569,0.24806146530156,1019,"tags=38%, list=17%, signal=31%","3265/207/5595/5604/5605/4067/5879/7124/27040","TotalCell"
"hsa04970","Salivary secretion",23,0.379387148561878,1.42808995265061,0.0863788917077131,0.308496041813261,0.252209044710491,659,"tags=26%, list=11%, signal=23%","810/2982/51806/5332/5554/55503","BRCA1_tumour"
"hsa04070","Phosphatidylinositol signaling system",24,0.374770251062468,1.42282825868898,0.0926279468476559,0.314070351758794,0.256766287578242,537,"tags=21%, list=9%, signal=19%","810/23262/5295/51806/5332","BRCA1_tumour"
"hsa03272","Virion - Hepatitis viruses",24,-0.431208701365701,-1.38568510082174,0.0898379970544919,0.314070351758794,0.256766287578242,1146,"tags=42%, list=20%, signal=34%","3920/9525/1956/9798/1364/27183/3916/3339/975/9076","TotalCell"
"hsa05134","Legionellosis",24,-0.429421599329624,-1.37994226525929,0.0927835051546392,0.314070351758794,0.256766287578242,470,"tags=38%, list=8%, signal=35%","4790/23786/29108/834/836/4792/840/7124/2919","TotalCell"
"hsa04912","GnRH signaling pathway",33,0.334261517745332,1.36147812206867,0.09375,0.314070351758794,0.256766287578242,537,"tags=21%, list=9%, signal=19%","810/5602/6654/51806/4216/5580/5332","BRCA1_tumour"
"hsa04660","T cell receptor signaling pathway",57,-0.346364337171684,-1.3398939449853,0.0942211055276382,0.314070351758794,0.256766287578242,1201,"tags=37%, list=21%, signal=30%","4790/4690/4775/3265/5534/1326/207/55012/5595/4794/998/5058/5604/8517/55844/28227/5605/10125/4792/7124/27040","TotalCell"
"hsa04142","Lysosome biogenesis",107,-0.302459261960998,-1.28411006694086,0.0931315483119907,0.314070351758794,0.256766287578242,1433,"tags=36%, list=25%, signal=27%","55330/2030/120103/1175/8722/1075/79641/1486/5476/1509/3920/64223/528/6845/23557/26031/537/427/2588/2055/175/90423/529/1515/118426/138050/3916/1508/3988/1512/526/9516/23461/54982/1212/3423/3073/54","TotalCell"
"hsa04014","Ras signaling pathway",73,-0.325022165043869,-1.30613351283711,0.0966542750929368,0.318640467339352,0.260502557509014,1365,"tags=44%, list=23%, signal=34%","10928/4301/7422/5966/808/4790/22808/27/382/3265/1956/207/2002/3480/5595/10681/4915/7423/998/5058/5604/598/8517/2783/1942/399694/5605/10125/5879/9771/2260/27040","TotalCell"
"hsa04540","Gap junction",27,0.351295785423034,1.36046888887829,0.105095541401274,0.342702852395458,0.280174612660147,537,"tags=22%, list=9%, signal=20%","2697/7846/6654/2982/84790/5332","BRCA1_tumour"
"hsa04926","Relaxin signaling pathway",44,-0.362984507676863,-1.33749203765322,0.10978835978836,0.35415599931729,0.289538062599749,1019,"tags=30%, list=17%, signal=25%","3265/1956/207/5595/10681/7423/5604/2783/1906/399694/5605/4792/59","TotalCell"
"hsa05203","Viral carcinogenesis",92,-0.304454413314469,-1.27206186271038,0.113609467455621,0.362583406773259,0.296427837818138,1263,"tags=28%, list=22%, signal=23%","5966/7533/4790/28973/4055/3265/896/8841/6502/9134/5595/9093/998/3107/5315/8517/836/3133/3106/5366/4792/4067/5879/3105/898/3134","TotalCell"
